""	"LABNR"	"MATERIAL"	"SPECIES"	"SITE"	"PERIOD"	"CULTURE"	"LATITUDE"	"LONGITUDE"	"METHOD"	"CALAGE"	"CALSTD"	"REFERENCE"	"SIMPERIOD"	"SIMMATERIAL"
"8012"	"KN-3311"	"bone"	"human"	"Tauberbischofsheim-Impfingen"	"Bronze  Age"	"Schnurkeramik"	49.6247	9.6628	"14C"	3800	110	"Dresely and Müller 2001, 312"	"bronzeage"	"bone"
"8013"	"KN-3312"	"bone"	"human"	"Tauberbischofsheim-Impfingen"	"Bronze  Age"	"Schnurkeramik"	49.6247	9.6628	"14C"	4050	110	"Dresely and Müller 2001, 314"	"bronzeage"	"bone"
"8014"	"KN-3316"	"bone"	"human"	"Tauberbischofsheim-Impfingen"	"Bronze  Age"	"Schnurkeramik"	49.6247	9.6628	"14C"	4220	130	"Dresely and Müller 2001, 316"	"bronzeage"	"bone"
"8015"	"KN-3314"	"bone"	"human"	"Tauberbischofsheim-Kirchelberg"	"Bronze  Age"	"Schnurkeramik"	49.6247	9.6628	"14C"	4230	130	"Dresely and Müller 2001, 318"	"bronzeage"	"bone"
"8016"	"KN-3315"	"bone"	"human"	"Tauberbischofsheim-Kirchelberg"	"Bronze  Age"	"Schnurkeramik"	49.6247	9.6628	"14C"	4370	140	"Dresely and Müller 2001, 320"	"bronzeage"	"bone"
"8017"	"Hv-352"	"wood"	"nd"	"Taubried"	"N"	"Schussenried"	0	0	"14C"	6140	110	"Breunig 1987, 183, 302"	"other"	"other"
"8018"	"KIA-8443"	"bone"	"nd"	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6370	40	"Lübke 2000, 27ff., Tab. 2"	"other"	"bone"
"8019"	"KIA-8444"	"bone"	"dog"	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6390	50	"Lübke 2000, 27ff., Tab. 2"	"other"	"bone"
"8020"	"KIA-8445"	"food remains"	"Speisekruste an Wandscherbe."	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6150	90	"Lübke 2000, 27ff., Tab. 2"	"other"	"other"
"8021"	"KIA-8446"	"food remains"	"Speisekruste an Wandscherbe"	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6190	70	"Lübke 2000, 27ff., Tab. 2"	"other"	"other"
"8022"	"KIA-8447"	"food remains"	"Speisekruste an Wandscherbe"	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6110	70	"Lübke 2000, 27ff., Tab. 2"	"other"	"other"
"8023"	"KIA-9496"	"food remains"	"Speisekruste an Wandscherbe."	"Timmendorf"	"Meso/Neo"	"Ertebølle"	53.9923	11.3725	"14C"	6230	40	"Lübke 2000, 27ff., Tab. 2"	"other"	"other"
